account_id,account_number,customer_id,account_type,account_balance,credit_score
3523,HNLQ36388844849017,6696,Credit,2165.18,809
3524,MBMC45836620702598,6202,Checking,962.68,691
3525,TLFL14492118868132,28825,Checking,3420.72,710
3526,XAAZ02369229434161,2501,Savings,743.64,653
3527,ELCK89372666792460,3566,Credit,3566.19,639
3528,LZTB35737128124313,8731,Savings,2625.34,682
3529,BGSO72429826176267,6824,Checking,1013.29,806
3530,CEJV56177601817441,21715,Checking,1188.59,672
3531,VQVI49530988517462,29196,Savings,594.33,716
3532,BAIM52463102496049,16325,Savings,2291.62,658
3533,YWYB10877560854753,23050,Savings,4102.93,682
3534,PEXI96165492457717,29646,Savings,5036.72,741
3535,USKA28736583746313,23841,Credit,199.9,649
3536,PNUV89470092730032,16671,Checking,3147.81,649
3537,MGJF97634634620322,29215,Checking,465.01,678
3538,ENLQ89087158658509,905,Savings,286.47,685
3539,CWVD45907605986184,22293,Checking,2785.11,770
3540,YSGX88367313799028,4618,Checking,1074.08,789
3541,XJZX09701864696892,21946,Checking,3703.56,621
3542,XICU71313464215340,95,Savings,4861.89,749
3543,LVJY58936546382378,15400,Checking,1919.12,681
3544,RJMB59282951570160,10968,Savings,2051.04,692
3545,JCOW32761273405192,7911,Savings,2736.47,683
3546,XCHJ57340354805220,6264,Checking,1697.13,687
3547,ZZPH25992235245172,2681,Checking,1143.8,757
3548,PMXU14211016237096,13658,Savings,2162.8,713
3549,FTQQ48109760167526,864,Savings,2621.25,763
3550,JRKB92623786582132,16016,Savings,237.99,682
3551,UOVU38397580426710,27750,Checking,4805.04,712
3552,GVDU39460595754824,13081,Checking,2791.24,779
3553,PPOY92440633406812,11126,Checking,4423.62,675
3554,JKXB60691213502393,8995,Credit,2544.11,655
3555,OXWK57485089226640,22342,Checking,40.56,732
3556,VIYB58184122809621,23134,Credit,2371.8,781
3557,CALE00484290630804,9647,Checking,1110.05,734
3558,TFNA58219839948849,3221,Savings,1944.07,738
3559,LHLD80431184189638,2914,Savings,1021.32,652
3560,PORE49294644434668,10806,Savings,885.17,666
3561,RVSZ91158012181334,14020,Savings,243.2,720
3562,FIVF09852025640850,22589,Savings,1643.23,714
3563,MQFR98212008889382,1955,Checking,2457.66,718
3564,GHVK88530464487543,13045,Credit,3016.32,789
3565,DTVM77499921906556,28874,Savings,1912.65,629
3566,IYZN51053682369115,11084,Savings,3832.59,675
3567,ZIGA04032055425548,4635,Credit,3982.32,800
3568,WVPC95463679685464,8345,Checking,3569.85,788
3569,GRBA41243337371400,2637,Credit,5718.58,639
3570,EZVP64232435645103,7087,Checking,767.9,744
3571,AZRB99714851840636,1681,Checking,697.33,697
3572,WGRX82019380452289,14858,Credit,1375.79,688
3573,TEHZ55272858960363,10629,Checking,1669.49,707
3574,LXBA52788211895966,25658,Savings,4026.02,652
3575,TXDI09002819424869,7667,Credit,879.52,747
3576,VXCS83377093621056,9122,Savings,2540.83,635
3577,HTAB83621315028319,131,Credit,3031.39,752
3578,NDEP38840500988918,18634,Savings,2605.52,648
3579,UPDV34090414424598,22039,Checking,5359.51,657
3580,CNGK49136328289024,9812,Checking,1948.11,665
3581,WBEI34879443690356,15332,Credit,739.96,809
3582,HJHV63625783184534,22852,Credit,2583.55,680
3583,ZJOK92413547311741,27197,Checking,2782.28,755
3584,BMHA79138071846722,25,Savings,2049.36,671
3585,AVYK42419147030440,28509,Credit,2375.32,631
3586,ZGFF16885235066508,24938,Checking,2048.28,649
3587,VTQA98063320197969,14744,Savings,1102.29,666
3588,TWNS56202960975051,5540,Savings,2775.12,746
3589,OIHA12904865396365,6465,Credit,522.64,736
3590,NLNJ08236793280647,22777,Savings,3996.2,727
3591,BHWM52199576056653,22595,Checking,1709.63,826
3592,WZZC76337451128715,16653,Savings,1125.58,643
3593,ZXNI88121527774067,5242,Checking,4059.03,726
3594,ADXL30535194250403,28754,Credit,3809.11,724
3595,CUAW68687392728088,1552,Savings,1529.15,783
3596,XCAG10976615012361,18105,Checking,2133.84,622
3597,FDBI65326167495343,15851,Credit,1988.24,683
3598,BWII21014139318112,15733,Checking,2900.57,741
3599,VEGB09302616408188,21907,Credit,2506.45,739
3600,VGWA14835899569027,19197,Credit,931.51,748
3601,TNGS41448084302852,23900,Credit,4440.6,645
3602,TCSO79928737881235,29697,Savings,3085.79,685
3603,PUXY76815465638624,29779,Credit,3957.04,737
3604,CBIX05995461745719,3406,Savings,1198.15,729
3605,CZDV06720015125620,19358,Savings,2736.93,704
3606,ALQH25398765021899,21827,Credit,3632.47,696
3607,UDCS46612735968286,21984,Savings,1389.94,694
3608,TZMP90479104167506,14337,Savings,1902.66,679
3609,ZBPI98732120693371,25189,Checking,2956.07,708
3610,DKCP68066912501123,1200,Credit,1353.21,768
3611,YTPX51040635787932,21980,Credit,1713.0,762
3612,UHXY48781520395660,26674,Credit,421.27,696
3613,AZHX24437896300344,21387,Savings,1470.87,685
3614,VXRI33200079704528,16228,Checking,1978.38,753
3615,RIBM39135648517762,27873,Checking,2682.7,817
3616,KZNZ84365603904636,15347,Checking,1577.22,669
3617,YQJL21866949124187,25151,Savings,370.34,823
3618,LOML85548893160458,28522,Credit,5090.94,633
3619,BWFB42435694630038,28492,Savings,1646.51,729
3620,ECFZ57537051582016,8185,Savings,3710.23,645
3621,THXN38257350129223,9499,Credit,905.96,663
3622,LILH69306587931003,7980,Credit,3167.28,672
3623,KNNB11359473214207,5064,Savings,1682.44,781
3624,CISS82084530149795,14359,Savings,1481.34,717
3625,AEQP90272989962683,21879,Savings,2721.22,682
3626,GSXB98802485107624,26171,Credit,3551.39,751
3627,HODB80686223216374,21942,Credit,3780.2,664
3628,CBAJ28688991287583,25191,Savings,2725.69,621
3629,UMDR08192319371988,23815,Credit,1888.47,681
3630,AROX30685342927259,19741,Credit,2396.77,709
3631,UWPC58123400930904,23334,Checking,1659.35,665
3632,VACP28373626050348,4464,Savings,5557.55,636
3633,OXEU44774940784743,23747,Credit,1819.52,653
3634,RWER64816752936782,5904,Savings,1800.55,689
3635,JENH35693240114041,6684,Credit,2688.24,758
3636,YSXP03518483713729,49,Checking,2849.67,730
3637,LKAU32606435908370,15384,Savings,831.64,676
3638,FEEZ53880459453570,26521,Credit,3097.12,716
3639,QAVN97216385330996,7967,Savings,1737.48,661
3640,JOUE92535101873952,18368,Checking,3182.93,550
3641,THKH32206217725962,10177,Checking,4395.56,803
3642,MWVA88617615649870,16104,Savings,4390.3,753
3643,NNWO24144728158408,1160,Credit,341.34,774
3644,YCWQ74070314343973,22512,Savings,1006.53,725
3645,SPSK18729578182977,12368,Checking,450.61,720
3646,NPTJ85006708405860,16675,Savings,1662.16,721
3647,KFVI17010919986212,6413,Savings,4095.49,751
3648,NNSJ51723389601249,10510,Savings,2692.89,651
3649,TKBC75542786450709,10547,Credit,1025.16,716
3650,MUME50404016777596,8055,Credit,1150.89,737
3651,UAPO40342337442806,28332,Credit,171.33,734
3652,STYQ17720962501082,20214,Savings,489.46,724
3653,XJQC67845201809566,2731,Credit,1235.32,743
3654,JSFP88936905874248,10874,Credit,2649.6,662
3655,IDJM78218426869289,28034,Savings,1248.35,623
3656,DPAR48748532643688,12134,Checking,2397.78,760
3657,GTCG04627637530858,9452,Savings,2586.34,686
3658,ALYK90765170288374,2618,Savings,284.66,744
3659,QJLW32656064449282,23353,Credit,3852.82,677
3660,IWRG94054763955324,23138,Credit,3165.53,632
3661,QQDN66954576490714,1892,Checking,1686.27,669
3662,BHPO41492475797818,18184,Savings,85.93,719
3663,KCPZ63167933950172,5950,Credit,4456.56,674
3664,KNTK08035515416737,15037,Savings,4044.78,667
3665,ZRLU00470806641775,20060,Savings,1742.17,755
3666,EUWI09195035481320,15762,Credit,1855.23,752
3667,OZSD06876076927686,10280,Credit,4216.67,730
3668,JTDC06450018890596,26131,Savings,2149.55,691
3669,KNIZ51747061730107,11640,Savings,4710.99,771
3670,ZVQP18665241835433,5173,Credit,2665.72,734
3671,QPOB86710501165780,12351,Credit,1527.93,673
3672,IWMX20456288604486,14502,Credit,711.47,744
3673,FYHW15535202451344,29276,Credit,1384.84,735
3674,FDMW23589820296815,13416,Checking,3673.29,768
3675,JRKF75074187029502,11294,Checking,2369.82,702
3676,SAPL39615956935171,28099,Credit,4228.69,683
3677,ANAU26099574568202,11205,Savings,1170.02,707
3678,QYPX36465668408551,19238,Checking,4275.59,687
3679,OQIQ20956869884809,18753,Savings,1684.6,777
3680,ECIN07725524684782,15629,Checking,2026.95,743
3681,FGAT83518088549598,14970,Savings,340.67,781
3682,VVXF53523861701957,1090,Savings,1621.3,680
3683,UMEV78975757871744,28955,Credit,831.42,691
3684,UOLO21676258303216,28649,Credit,1529.73,652
3685,ZLNJ18427578087394,26584,Checking,4207.7,719
3686,FKSY04143533255961,5690,Checking,1486.07,748
3687,PAKC42985573182012,27127,Credit,810.31,650
3688,QLHI28167126781393,14875,Savings,2860.81,705
3689,YBZC29742599035040,9157,Credit,1289.24,674
3690,WVGH74190181622440,1278,Checking,1795.87,693
3691,LAGV08616452930718,25510,Savings,3682.21,661
3692,CIBS32164050524192,17668,Savings,781.56,739
3693,VQET44902384192348,5280,Checking,4132.72,716
3694,YTAA99560911603233,22381,Checking,2810.84,764
3695,YDSN52266920039345,11269,Checking,4191.21,703
3696,ALUM01353182292199,22924,Checking,27.98,687
3697,QTIM66082762147976,21983,Credit,3618.27,739
3698,VDZA38022019503490,14898,Checking,1160.95,662
3699,FVFQ35829643723523,22499,Savings,688.85,764
3700,HXGB45632401254033,13773,Savings,507.09,763
3701,UDRW89261357709028,20813,Checking,3806.01,646
3702,VYEP36870296199489,1848,Checking,1909.26,643
3703,OIVZ40321481643975,23055,Savings,458.18,590
3704,VKZE16679278603346,10236,Savings,747.04,656
3705,YETG24196175879760,3219,Credit,2886.56,734
3706,BMYS23813989037382,11712,Credit,1563.07,742
3707,ZRCE34974612659647,16279,Credit,4319.07,636
3708,SBRM69376520059016,22988,Checking,2458.15,699
3709,EEYX60461363295022,26501,Checking,589.79,771
3710,BERM37357051078970,24334,Checking,489.37,765
3711,ATEG81528940591345,26309,Savings,261.34,746
3712,BYXR90280900254773,14665,Savings,1821.34,740
3713,PKBF12335688899283,27128,Credit,2364.68,620
3714,BKEH89047110189976,12781,Savings,3103.11,758
3715,IZLZ11456620698924,5421,Savings,2210.3,782
3716,TYCB42558524298447,16565,Credit,2752.04,686
3717,GGCB33107543946671,21977,Savings,3285.65,662
3718,CNZR64539135937770,3246,Savings,16.22,727
3719,GECD15299916407386,19533,Savings,429.29,799
3720,UTGM51879967159599,8484,Checking,1736.15,833
3721,PMXR00018029435623,1180,Savings,2863.57,714
3722,CTUK52942577950025,23344,Credit,56.01,641
3723,NMZM77861186697028,26933,Checking,2700.23,778
3724,YSPQ00632298560654,20100,Savings,2849.46,651
3725,NHXA22092809547597,8749,Savings,1801.89,732
3726,ZNDW51983119188142,25448,Checking,1428.54,670
3727,PQDI87703205630806,7766,Savings,1377.18,673
3728,ZZYN22749586065839,8802,Savings,424.1,675
3729,MIVI01304167235678,6431,Credit,679.74,666
3730,WBJG13021421824871,22425,Savings,2473.0,660
3731,AXRP70595058887533,7745,Credit,4522.19,651
3732,TGXF99819703677674,3621,Savings,805.07,754
3733,KSYL91999805260599,23098,Checking,570.14,659
3734,NDEI76912644663924,28421,Credit,4446.65,693
3735,QCSJ20447853646356,2954,Checking,752.2,740
3736,OVTZ03520670934342,26457,Savings,2100.26,648
3737,CRDX01311318528558,27425,Credit,2840.48,696
3738,VRFJ38849274872116,29536,Savings,912.26,674
3739,HGYU72905046812113,3398,Credit,500.77,636
3740,KSQZ69745175296739,11492,Checking,534.91,760
3741,OPLR24185528313342,10338,Savings,1233.25,727
3742,GFJT68715950889899,18759,Savings,4103.22,617
3743,PDGC73497760709860,18086,Credit,1448.22,655
3744,PDTU33041548064963,26,Credit,5121.88,694
3745,OARR29231594267906,14582,Savings,3001.96,716
3746,KRLP65166467062653,265,Credit,3301.86,732
3747,JRFB74770548601526,7253,Credit,1799.94,677
3748,VXZM19755400173830,28386,Savings,2310.4,722
3749,XTCC82967057111881,14333,Credit,178.18,683
3750,YBBL38564571374586,28206,Savings,838.38,735
3751,QFRT34176570615883,15486,Credit,1527.56,669
3752,OXYF87806432038894,3819,Savings,2748.59,779
3753,MOWB86378885224574,4537,Checking,1825.61,697
3754,XRYS97158134629060,22190,Checking,2457.13,614
3755,DZNY59290286615553,219,Savings,1177.06,764
3756,GAVT47609877298692,15399,Savings,447.8,669
3757,DBIR09088492173001,22711,Checking,2141.31,783
3758,ZXLK90642975283663,17318,Savings,812.05,660
3759,DRXJ78856750846597,3510,Credit,2074.67,677
3760,HQPL19247182122771,5705,Checking,1095.01,708
3761,SNUZ25431044534706,16084,Checking,1453.55,701
3762,VTGF97690005066949,12420,Credit,2318.38,787
3763,QQNI92008311224869,21899,Checking,1448.98,714
3764,RHJD06967372114262,5374,Checking,770.09,604
3765,DUEW00895118513545,532,Savings,2073.45,747
3766,ILJW59818804475372,27158,Savings,4562.38,670
3767,AXDC59569910697567,17376,Savings,1726.18,617
3768,JLBF49311117883329,28391,Checking,2536.82,654
3769,RDXV97158110144764,11166,Savings,689.25,668
3770,NULF28942698495436,19458,Savings,2874.11,721
3771,LZHE35466598581670,29785,Savings,630.01,726
3772,LJEY54980196621828,9118,Checking,1301.77,657
3773,OZNY07691526255821,15340,Savings,1003.88,661
3774,WFRW40239521454062,29704,Checking,381.76,754
3775,OYYI51537859959990,11119,Checking,2244.29,723
3776,EISE79969190985089,12303,Checking,5887.14,732
3777,LNSO08753921538330,8563,Checking,3582.17,727
3778,NAAT87084662752684,6884,Savings,1117.44,818
3779,ORAM14512516115462,27979,Savings,4528.27,719
3780,ECZA75791428901683,913,Checking,732.66,680
3781,XHHA16777571046533,22484,Credit,3500.54,736
3782,VQXA93335625587306,21414,Checking,331.03,730
3783,WMIM98484909130053,17951,Savings,866.42,701
3784,XDRV94045786773251,13539,Savings,409.11,781
3785,UNRS76588582029237,1508,Savings,4289.7,664
3786,MJNP44382977764306,10614,Savings,1424.93,736
3787,FFLV25073719911324,14417,Savings,2637.63,686
3788,BTEL34822982617036,25614,Checking,2741.85,712
3789,YTDT11147935527959,4989,Credit,1553.47,686
3790,HMYB48775157780184,2728,Credit,6489.7,640
3791,JYFK38527280642037,19366,Checking,1044.83,659
3792,ZRVB95279274603262,26381,Credit,1287.07,714
3793,WDBJ30513004088927,17657,Credit,1688.56,677
3794,PRYC04007368205727,11116,Savings,1050.38,656
3795,WTPQ07172161004756,22552,Savings,1766.73,735
3796,APML69644128960005,23490,Credit,2089.68,692
3797,WPXU74810976141663,33,Credit,3309.83,688
3798,RTZI14573189040332,20969,Savings,4214.14,685
3799,SERN65682641570219,9524,Checking,1759.22,774
3800,EWRI64487956905871,16843,Checking,2367.86,687
3801,CXXG50700271992462,7552,Savings,4569.99,667
3802,KODZ03907971075777,10123,Checking,1819.22,767
3803,ASVT84698000052636,3816,Credit,674.1,667
3804,OCST06982226494486,15326,Checking,1987.84,677
3805,MLFF51326365447360,4992,Savings,1956.42,647
3806,RJIY82434732913068,20161,Credit,787.13,760
3807,WVDV39913264143223,22128,Checking,2133.56,709
3808,ZTWP80176162508052,23025,Savings,3121.36,653
3809,RMLW11171567468506,24907,Credit,1410.74,696
3810,GZUG28176800842529,22229,Credit,179.13,720
3811,TXNV07820385860932,29352,Credit,1657.24,765
3812,AQZM01129585653048,23383,Credit,2701.22,722
3813,WVTP32076483409598,7742,Checking,3833.4,724
3814,TAFU83998752648321,1999,Checking,2344.02,803
3815,NJQB74063364822014,27737,Savings,1112.07,723
3816,BHHY73621882495464,20520,Credit,1609.39,686
3817,OVTI20614966994830,874,Savings,1600.37,715
3818,LQZC64499767693552,19481,Checking,2746.26,699
3819,VMSX89098236647990,6466,Savings,1250.57,578
3820,RDXU94600773043753,10690,Checking,301.36,752
3821,DDSU59150274574508,29926,Credit,4326.56,614
3822,PIGJ07152821261218,5343,Credit,2944.36,683
3823,MBWJ17434469754482,8571,Checking,218.95,703
3824,MZMO87364186812298,14321,Checking,363.12,669
3825,JOXY53139177816189,10351,Credit,1710.24,589
3826,EZIB93857767848177,2151,Credit,1757.53,748
3827,TNDX33130091899463,3274,Checking,3838.33,717
3828,QIQQ17172328041345,919,Savings,2578.51,600
3829,LZSE88826031758294,16877,Savings,1252.96,639
3830,CRSM18630431673063,1879,Savings,2854.73,816
3831,TLGF81477523699916,8872,Savings,873.15,735
3832,UGEF97493627317706,13182,Checking,3740.32,716
3833,MLAX62135025776515,20466,Credit,3490.36,710
3834,PWMQ71534060820447,29785,Savings,3359.43,653
3835,ZKNI79551943050965,9008,Checking,5.24,657
3836,YQNG25640619920864,8482,Savings,1024.26,746
3837,HVNI57686638371547,12433,Checking,1742.59,710
3838,HRDL50245519151128,20544,Checking,458.3,658
3839,ACYE38490930139302,16773,Checking,27.53,650
3840,STOI52184605154512,906,Credit,2836.18,700
3841,IGDN97388391400727,28850,Savings,2892.82,723
3842,YAVD37307659680079,2983,Credit,3074.22,691
3843,GYSR95722494064459,19451,Checking,838.67,686
3844,RCSU46328754840944,21708,Savings,3689.43,698
3845,QXAK07789713113424,17191,Credit,1847.17,652
3846,UANH48559461297874,3904,Savings,2623.76,748
3847,IIMQ31441496569723,19637,Checking,1524.43,702
3848,ARDR89034353565518,16795,Savings,5103.76,660
3849,LJEP02078665312025,14348,Credit,725.0,737
3850,QNUM12793155879037,10097,Savings,375.3,727
3851,TYED50535203395430,476,Savings,3843.78,660
3852,TFDZ25150577529069,11144,Savings,3401.84,789
3853,NKPC93057869804872,25223,Savings,2869.31,669
3854,VTXZ93555710462007,9435,Savings,1113.95,787
3855,JBVT86245164095190,18344,Savings,2667.44,652
3856,VDOH84368736710895,563,Checking,1946.79,693
3857,MNOC01149198743210,41,Savings,13.13,709
3858,QQIJ89285513554037,17429,Credit,1811.01,655
3859,XKZQ41086666529906,16548,Credit,3947.73,623
3860,ECQX32681196829883,23475,Credit,1339.41,700
3861,LVPV35827368262534,1742,Checking,2936.42,740
3862,CNRI30026633355466,17589,Checking,2260.31,675
3863,DTUY59627945727796,1696,Savings,667.59,703
3864,PNSB17547724207911,6302,Checking,4161.57,682
3865,UZBI94861557626395,4149,Credit,1733.07,841
3866,LLOB22931722578639,28692,Credit,121.18,736
3867,OANB93020302398724,25481,Savings,2632.11,669
3868,FWWH52434383759162,14182,Checking,2173.59,702
3869,SAXH40271701395520,26926,Savings,130.09,716
3870,ALEM31367947305196,18118,Credit,1272.59,738
3871,DUCJ34293100767705,3706,Credit,1371.87,660
3872,DTMP08636953855889,16354,Credit,3274.07,738
3873,SMOZ95132290301329,241,Checking,3353.21,755
3874,VNCS65788140947820,19082,Checking,1689.52,706
3875,WYRK94782022136740,2400,Credit,3544.05,669
3876,FIKD44771915371964,28129,Checking,1888.41,711
3877,FQKV85024415839278,26983,Checking,314.08,645
3878,GLOQ75230650139710,11313,Checking,1612.4,649
3879,PIPK06771350997410,8168,Savings,4104.78,731
3880,ZGGE45355402444136,15371,Savings,2828.63,695
3881,DGUI41895354411576,26607,Savings,1814.58,744
3882,QITY02269977497710,7658,Checking,3060.69,748
3883,PGID30747794983985,19198,Checking,1597.16,737
3884,YRXE92061497741881,6962,Savings,4515.53,617
3885,TKEM77617958079805,20003,Checking,3743.95,679
3886,MMIH92596176442044,12857,Savings,437.39,762
3887,OQBB20967719103022,10675,Savings,3242.68,661
3888,QSIO58050979736610,13717,Credit,1660.31,720
3889,XKCJ35294470896444,28689,Checking,55.1,653
3890,SWRI57102713280375,7561,Credit,228.0,681
3891,FVPJ76934155279467,10000,Checking,983.85,753
3892,AJCV17456494148754,18591,Checking,3278.95,786
3893,VKZX66082490098834,21511,Savings,235.84,695
3894,SFHI75990239442397,1794,Checking,1329.87,708
3895,WPNG11579831406904,11618,Savings,4289.44,733
3896,MUHA43793141920810,24239,Credit,4144.03,707
3897,CWNJ16976902208413,29464,Credit,2228.37,793
3898,MVBY37573826669486,11675,Credit,2380.07,616
3899,ADVO40864773594785,24155,Credit,3324.47,767
3900,YMMN89531913274955,19189,Checking,792.92,707
3901,WGPV01648639128110,21921,Checking,1336.48,742
3902,FPEI08793883990693,18424,Credit,2428.47,723
3903,LZZP37648297916627,26185,Credit,1699.55,794
3904,CRRF84436667777838,2817,Savings,3830.56,685
3905,QYWP34931908170974,162,Savings,1961.72,689
3906,GEZX32753048960098,18761,Checking,3832.73,699
3907,ZLVS50284439191983,3823,Credit,1502.95,799
3908,QGLU95685314397513,6143,Credit,2923.03,649
3909,IWJD31711044551989,25004,Credit,1479.05,748
3910,CGSY67333573090757,6370,Savings,1626.42,739
3911,GMND46502388849392,24206,Savings,1545.83,722
3912,GSAF76428025409128,27740,Savings,802.2,752
3913,SAQX79903886318853,9808,Credit,1039.27,658
3914,NFHL86511701406681,26099,Checking,1559.54,646
3915,YVGT20760389009402,8922,Savings,785.49,687
3916,NZSF07531482735763,4913,Checking,992.09,652
